DAYS_LAST_INFO_CHANGE,count
2282.0,26
2417.0,26
2277.0,26
2215.0,26
2260.0,26
2230.0,26
2565.0,26
1997.0,26
2421.0,26
2425.0,26
2551.0,26
2387.0,26
2066.0,26
2325.0,26
2231.0,26
2357.0,26
2338.0,26
2513.0,26
2430.0,26
2013.0,26
2244.0,26
2415.0,26
2159.0,26
73.0,26
2044.0,26
2504.0,26
1970.0,26
2309.0,26
2253.0,26
1994.0,26
2379.0,26
2178.0,26
2139.0,26
2086.0,25
2169.0,25
1922.0,25
2096.0,25
67.0,25
2284.0,25
2142.0,25
1271.0,25
2095.0,25
2416.0,25
2516.0,25
2591.0,25
2263.0,25
2524.0,25
2209.0,25
2006.0,25
2364.0,25
1434.0,25
2522.0,25
2212.0,25
2247.0,25
2254.0,25
2615.0,25
2476.0,25
2545.0,25
2512.0,25
2481.0,25
2081.0,25
2185.0,25
2130.0,25
2345.0,25
2061.0,25
2053.0,25
2626.0,25
2607.0,25
2141.0,25
2289.0,25
2204.0,25
2228.0,25
2480.0,25
2433.0,25
1993.0,25
2258.0,24
1926.0,24
2229.0,24
2293.0,24
2132.0,24
2115.0,24
2457.0,24
2502.0,24
2120.0,24
2327.0,24
89.0,24
2426.0,24
2111.0,24
2434.0,24
2078.0,24
2043.0,24
2351.0,24
2031.0,24
2176.0,24
2011.0,24
2275.0,24
2009.0,24
2568.0,24
2250.0,24
2443.0,24
2223.0,24
2175.0,24
2252.0,24
2548.0,24
1990.0,24
2339.0,24
2534.0,24
2452.0,24
2532.0,24
2556.0,24
2438.0,24
2264.0,24
2505.0,24
2496.0,24
2283.0,24
2065.0,24
2017.0,24
81.0,24
2199.0,24
2255.0,24
2068.0,24
2341.0,24
2533.0,24
2184.0,24
2235.0,24
2466.0,24
2582.0,24
2397.0,24
2140.0,24
2521.0,24
2077.0,23
2318.0,23
2363.0,23
2195.0,23
2145.0,23
2403.0,23
2090.0,23
2072.0,23
2590.0,23
2129.0,23
97.0,23
1975.0,23
2208.0,23
2262.0,23
2340.0,23
2436.0,23
2144.0,23
2055.0,23
2569.0,23
2617.0,23
2118.0,23
2460.0,23
2473.0,23
2541.0,23
2334.0,23
2413.0,23
2420.0,23
2201.0,23
2552.0,23
2440.0,23
2456.0,23
2181.0,23
2082.0,23
2037.0,23
2401.0,23
2155.0,23
2400.0,23
2220.0,23
2221.0,23
2182.0,23
2073.0,23
2580.0,23
2526.0,23
2407.0,23
2377.0,23
2370.0,23
2435.0,23
2494.0,23
2030.0,23
2138.0,23
2447.0,23
2188.0,23
2360.0,23
2501.0,23
2592.0,22
2290.0,22
2079.0,22
2099.0,22
2422.0,22
2302.0,22
2553.0,22
1957.0,22
2632.0,22
2239.0,22
2683.0,22
68.0,22
2510.0,22
2246.0,22
2202.0,22
2291.0,22
2012.0,22
2243.0,22
2629.0,22
2535.0,22
2287.0,22
45.0,22
2236.0,22
2536.0,22
2390.0,22
2406.0,22
2288.0,22
2539.0,22
2168.0,22
2444.0,22
2094.0,22
2240.0,22
2399.0,22
2217.0,22
2320.0,22
2316.0,22
2500.0,22
2367.0,22
2148.0,22
2187.0,22
2372.0,22
2305.0,22
2346.0,22
2119.0,22
2408.0,22
2206.0,22
2672.0,22
2122.0,22
2211.0,22
2047.0,22
2219.0,22
2123.0,22
2205.0,21
2405.0,21
2374.0,21
2301.0,21
2186.0,21
2385.0,21
2492.0,21
2445.0,21
2454.0,21
2424.0,21
2596.0,21
1987.0,21
2587.0,21
2332.0,21
2483.0,21
2067.0,21
2469.0,21
2189.0,21
2543.0,21
2484.0,21
2225.0,21
2249.0,21
2059.0,21
2304.0,21
2597.0,21
2089.0,21
2529.0,21
2267.0,21
2620.0,21
2384.0,21
2308.0,21
2234.0,21
2272.0,21
2333.0,21
2060.0,21
2331.0,21
2238.0,21
2611.0,21
2639.0,21
2110.0,21
2183.0,21
2080.0,21
2179.0,21
2428.0,20
2631.0,20
2279.0,20
2343.0,20
2395.0,20
2623.0,20
2530.0,20
2562.0,20
2103.0,20
2450.0,20
2477.0,20
2134.0,20
2657.0,20
2638.0,20
2368.0,20
2525.0,20
2114.0,20
2270.0,20
2423.0,20
2251.0,20
2547.0,20
2256.0,20
2312.0,20
2261.0,20
2286.0,20
2083.0,20
2020.0,20
2478.0,20
2667.0,20
2571.0,20
2266.0,20
2213.0,20
2056.0,20
2106.0,20
2493.0,20
2165.0,20
2409.0,20
2273.0,20
2380.0,20
2321.0,20
2488.0,20
2342.0,20
2427.0,20
2495.0,20
2402.0,20
2125.0,20
2472.0,20
2446.0,20
2313.0,20
2694.0,19
2441.0,19
2497.0,19
2490.0,19
2084.0,19
2644.0,19
2306.0,19
2557.0,19
2207.0,19
2108.0,19
2146.0,19
2172.0,19
2604.0,19
2468.0,19
2612.0,19
2586.0,19
2574.0,19
2337.0,19
2470.0,19
2268.0,19
2097.0,19
2610.0,19
2210.0,19
2531.0,19
2581.0,19
2479.0,19
2335.0,19
2039.0,19
2153.0,19
2137.0,19
2131.0,19
2051.0,19
2654.0,19
2455.0,19
2167.0,19
2507.0,18
2369.0,18
2126.0,18
2418.0,18
2459.0,18
2398.0,18
2344.0,18
2573.0,18
2038.0,18
2520.0,18
2489.0,18
2485.0,18
2326.0,18
2514.0,18
2396.0,18
2811.0,18
2474.0,18
2509.0,18
2314.0,18
2609.0,18
2575.0,18
2559.0,18
2646.0,18
2376.0,18
2464.0,18
2386.0,18
2171.0,18
2192.0,18
2518.0,18
2319.0,18
2697.0,18
2487.0,18
2593.0,18
2311.0,18
2499.0,18
2627.0,18
2563.0,18
2248.0,18
2462.0,18
2527.0,18
2550.0,18
2437.0,18
2233.0,17
2026.0,17
2271.0,17
2393.0,17
2378.0,17
2361.0,17
2601.0,17
2124.0,17
2643.0,17
2442.0,17
2087.0,17
2595.0,17
2429.0,17
2781.0,17
2594.0,17
2074.0,17
2813.0,17
2584.0,17
2570.0,17
2458.0,17
2498.0,17
2635.0,17
2784.0,17
2636.0,17
2322.0,17
2197.0,17
2721.0,17
2349.0,17
2216.0,17
2348.0,17
2702.0,17
2625.0,17
2451.0,17
2419.0,17
2173.0,17
2373.0,17
2310.0,17
2608.0,17
2461.0,17
2579.0,17
2572.0,17
2324.0,17
2695.0,17
2633.0,16
2259.0,16
3192.0,16
2624.0,16
2867.0,16
2637.0,16
2645.0,16
2560.0,16
2567.0,16
2671.0,16
2180.0,16
2678.0,16
2164.0,16
2734.0,16
2613.0,16
2365.0,16
2315.0,16
2508.0,16
2585.0,16
2602.0,16
2681.0,16
2388.0,16
2690.0,16
2606.0,16
2650.0,16
2366.0,16
2414.0,16
2511.0,16
2658.0,16
2528.0,16
2265.0,16
2537.0,16
2614.0,16
2203.0,16
2555.0,16
2655.0,16
2355.0,16
2538.0,16
2214.0,16
2383.0,16
2453.0,16
2676.0,16
2519.0,16
2554.0,16
2583.0,16
2576.0,16
2603.0,16
2359.0,16
2714.0,15
2618.0,15
2788.0,15
2649.0,15
2648.0,15
2465.0,15
2154.0,15
2692.0,15
2748.0,15
2670.0,15
2491.0,15
2659.0,15
2713.0,15
2973.0,15
2715.0,15
2709.0,15
2542.0,15
2389.0,15
2540.0,15
2410.0,15
2716.0,15
2722.0,15
2292.0,15
2675.0,15
2727.0,15
2381.0,15
2701.0,15
2812.0,14
2651.0,14
2720.0,14
2856.0,14
2955.0,14
2546.0,14
2790.0,14
2605.0,14
2404.0,14
2371.0,14
3046.0,14
2785.0,14
2845.0,14
2778.0,14
2150.0,14
2793.0,14
2616.0,14
2832.0,14
2693.0,14
2245.0,14
2577.0,14
3224.0,14
2932.0,14
2375.0,14
2163.0,14
2503.0,14
2731.0,14
2668.0,13
2689.0,13
2685.0,13
2684.0,13
2641.0,13
2802.0,13
2729.0,13
2669.0,13
2566.0,13
2745.0,13
2652.0,13
3106.0,13
2391.0,13
2471.0,13
2674.0,13
2621.0,13
2517.0,13
2711.0,13
2776.0,13
2664.0,13
2661.0,13
2682.0,13
2728.0,13
2834.0,12
2660.0,12
2816.0,12
2589.0,12
2329.0,12
2864.0,12
2680.0,12
2958.0,12
2766.0,12
2981.0,12
2704.0,12
2666.0,12
2663.0,12
2968.0,12
2762.0,12
2940.0,12
2842.0,12
2242.0,12
2630.0,12
2688.0,12
2642.0,12
2765.0,12
2830.0,12
2717.0,12
2622.0,12
2868.0,12
2665.0,12
2700.0,12
3118.0,12
2807.0,12
2750.0,12
2673.0,12
2786.0,12
3240.0,12
2789.0,12
2896.0,12
3055.0,12
2746.0,11
2996.0,11
2984.0,11
2882.0,11
3101.0,11
2886.0,11
2983.0,11
2719.0,11
2634.0,11
2935.0,11
2768.0,11
2814.0,11
3008.0,11
2831.0,11
2822.0,11
2924.0,11
2799.0,11
2677.0,11
2910.0,11
2703.0,11
3096.0,11
2696.0,11
2844.0,11
3016.0,11
2869.0,11
2598.0,11
2523.0,11
2687.0,11
3345.0,11
2705.0,11
2725.0,11
2850.0,11
2897.0,11
2952.0,11
2823.0,11
2718.0,11
2679.0,10
2782.0,10
2707.0,10
3076.0,10
2691.0,10
2865.0,10
2979.0,10
2752.0,10
2941.0,10
2969.0,10
2742.0,10
2706.0,10
3228.0,10
2751.0,10
2884.0,10
3123.0,10
3211.0,10
2797.0,10
2916.0,10
2919.0,10
2640.0,10
3074.0,10
3064.0,10
3221.0,10
2743.0,10
2936.0,10
2712.0,10
2827.0,10
2923.0,10
2628.0,10
2858.0,10
2662.0,10
2770.0,10
2726.0,10
2738.0,10
2963.0,10
2774.0,10
2871.0,10
2888.0,10
3165.0,10
2862.0,10
2821.0,10
3050.0,10
2600.0,10
2914.0,10
2900.0,10
3091.0,10
3178.0,10
2328.0,10
2911.0,10
2931.0,10
2758.0,10
2699.0,10
2599.0,9
3225.0,9
3059.0,9
2974.0,9
2747.0,9
2815.0,9
2883.0,9
2733.0,9
2912.0,9
2878.0,9
2908.0,9
2809.0,9
3176.0,9
3013.0,9
3034.0,9
3328.0,9
3313.0,9
3171.0,9
2947.0,9
2982.0,9
2836.0,9
2795.0,9
3203.0,9
2686.0,9
2880.0,9
3163.0,9
2805.0,9
2875.0,9
3122.0,9
2735.0,9
2736.0,9
2885.0,9
2957.0,9
3161.0,9
2994.0,9
2787.0,9
2773.0,9
3022.0,9
2737.0,9
2861.0,9
2798.0,9
2753.0,9
2708.0,9
2801.0,9
3051.0,9
2779.0,9
3248.0,9
2965.0,9
2806.0,9
2967.0,9
2756.0,9
3113.0,9
2771.0,9
3282.0,9
2848.0,9
2877.0,9
3147.0,9
2759.0,9
2903.0,9
3242.0,9
2857.0,9
2761.0,9
2854.0,8
3044.0,8
2819.0,8
3027.0,8
3048.0,8
2892.0,8
2876.0,8
3327.0,8
2959.0,8
3159.0,8
3037.0,8
3110.0,8
3246.0,8
2755.0,8
2859.0,8
3070.0,8
3072.0,8
2879.0,8
2824.0,8
3223.0,8
2800.0,8
2961.0,8
3003.0,8
2934.0,8
3097.0,8
3007.0,8
3251.0,8
2949.0,8
3144.0,8
3130.0,8
3236.0,8
3049.0,8
3170.0,8
3112.0,8
3157.0,8
2804.0,8
2893.0,8
3202.0,8
2791.0,8
2764.0,8
3214.0,8
3314.0,8
3000.0,8
2754.0,8
3250.0,8
3134.0,8
2840.0,8
3075.0,8
2724.0,8
3216.0,8
2647.0,8
3065.0,8
2962.0,8
2977.0,8
3268.0,8
2723.0,8
3166.0,8
3150.0,8
2901.0,8
2847.0,8
2964.0,7
2828.0,7
2760.0,7
2907.0,7
3310.0,7
3093.0,7
3233.0,7
2710.0,7
2898.0,7
2783.0,7
3355.0,7
3033.0,7
2777.0,7
3307.0,7
2975.0,7
3052.0,7
3086.0,7
2870.0,7
2829.0,7
3167.0,7
3272.0,7
2866.0,7
3324.0,7
3090.0,7
2825.0,7
3069.0,7
2939.0,7
3238.0,7
2775.0,7
3172.0,7
3290.0,7
3226.0,7
2891.0,7
2732.0,7
3196.0,7
2860.0,7
3186.0,7
2833.0,7
3047.0,7
2985.0,7
2945.0,7
2922.0,7
3361.0,7
2927.0,7
3267.0,7
2810.0,7
2899.0,7
3162.0,7
3019.0,7
2989.0,7
3181.0,7
2843.0,7
3080.0,7
3028.0,7
3331.0,7
2772.0,7
3042.0,7
3095.0,7
3053.0,7
2826.0,7
3109.0,7
3029.0,7
2863.0,7
3277.0,7
2872.0,7
2817.0,7
2925.0,7
3040.0,7
3107.0,7
2744.0,7
3160.0,7
2808.0,7
2915.0,7
3146.0,7
3082.0,7
3094.0,7
2818.0,7
3269.0,7
2918.0,6
2951.0,6
3209.0,6
3249.0,6
3092.0,6
3103.0,6
3265.0,6
3344.0,6
2839.0,6
3121.0,6
2820.0,6
2855.0,6
2889.0,6
3041.0,6
2757.0,6
2881.0,6
2991.0,6
2838.0,6
2972.0,6
2917.0,6
2698.0,6
3154.0,6
2913.0,6
3136.0,6
3143.0,6
3253.0,6
2874.0,6
3077.0,6
3231.0,6
2887.0,6
3020.0,6
3210.0,6
3031.0,6
2938.0,6
3283.0,6
2943.0,6
2920.0,6
2780.0,6
3190.0,6
2976.0,6
3289.0,6
2763.0,6
2890.0,6
3084.0,6
3230.0,6
2619.0,6
2849.0,6
2835.0,6
3247.0,6
3149.0,6
3043.0,6
3128.0,6
3189.0,6
2739.0,6
2948.0,6
2971.0,6
2980.0,6
2653.0,6
2741.0,6
2841.0,6
3066.0,6
3168.0,6
3229.0,6
2837.0,6
3089.0,6
2749.0,6
3039.0,6
2928.0,6
3024.0,6
3261.0,6
2950.0,6
2792.0,6
2767.0,6
3357.0,6
3081.0,6
3005.0,6
3102.0,6
3243.0,6
3353.0,6
3087.0,6
3220.0,5
3145.0,5
3300.0,5
2944.0,5
3343.0,5
3180.0,5
3408.0,5
3319.0,5
3264.0,5
3114.0,5
2803.0,5
2905.0,5
3010.0,5
3297.0,5
2997.0,5
3347.0,5
3126.0,5
3369.0,5
3296.0,5
3156.0,5
3258.0,5
3342.0,5
3260.0,5
3317.0,5
2740.0,5
3207.0,5
3083.0,5
3038.0,5
3173.0,5
3227.0,5
3333.0,5
3217.0,5
3371.0,5
3398.0,5
3396.0,5
3292.0,5
3379.0,5
2953.0,5
3252.0,5
3259.0,5
3105.0,5
3174.0,5
2970.0,5
3188.0,5
3111.0,5
3206.0,5
3036.0,5
2894.0,5
3045.0,5
2954.0,5
3056.0,5
2921.0,5
3218.0,5
3014.0,5
3115.0,5
3117.0,5
3158.0,5
2796.0,5
3193.0,5
3099.0,5
3138.0,5
2794.0,5
2730.0,5
2937.0,5
3350.0,5
3235.0,5
3388.0,5
2909.0,5
3212.0,5
3194.0,5
3175.0,5
3198.0,5
3002.0,5
3004.0,5
3018.0,5
3263.0,5
2851.0,5
3098.0,5
3232.0,5
3222.0,5
3237.0,5
3360.0,5
3262.0,5
3393.0,5
3060.0,5
2769.0,5
3012.0,5
3177.0,5
3104.0,5
3428.0,5
3120.0,5
3191.0,5
3001.0,5
3281.0,5
2929.0,5
3323.0,5
3330.0,5
3155.0,5
3362.0,5
2933.0,5
3068.0,4
3325.0,4
3142.0,4
3266.0,4
3285.0,4
3276.0,4
3439.0,4
3195.0,4
3384.0,4
3512.0,4
3280.0,4
3205.0,4
3182.0,4
3432.0,4
3519.0,4
3078.0,4
3482.0,4
3299.0,4
2978.0,4
3021.0,4
3415.0,4
3315.0,4
3363.0,4
3063.0,4
3434.0,4
3763.0,4
3287.0,4
3108.0,4
2992.0,4
3372.0,4
3133.0,4
3484.0,4
3137.0,4
3303.0,4
3058.0,4
3032.0,4
3666.0,4
3435.0,4
3215.0,4
3035.0,4
3219.0,4
3444.0,4
3204.0,4
3273.0,4
3011.0,4
3199.0,4
3279.0,4
3127.0,4
3085.0,4
3030.0,4
3054.0,4
2873.0,4
3483.0,4
2966.0,4
3406.0,4
3306.0,4
3395.0,4
3416.0,4
3326.0,4
3499.0,4
3234.0,4
3479.0,4
3405.0,4
3318.0,4
3125.0,4
3341.0,4
3377.0,4
3079.0,4
3071.0,4
3152.0,4
3520.0,4
3489.0,4
3338.0,4
3245.0,4
3088.0,4
3187.0,4
3183.0,4
2902.0,4
3291.0,4
3411.0,4
3062.0,4
3368.0,4
3387.0,4
3164.0,4
3213.0,4
3140.0,4
3376.0,4
3009.0,4
2852.0,4
3200.0,3
3116.0,3
3124.0,3
3274.0,3
3477.0,3
3255.0,3
3700.0,3
3321.0,3
3201.0,3
3302.0,3
3026.0,3
3132.0,3
2930.0,3
2926.0,3
3412.0,3
3334.0,3
3660.0,3
3457.0,3
3542.0,3
3438.0,3
3555.0,3
3241.0,3
3599.0,3
3073.0,3
3131.0,3
3286.0,3
3006.0,3
3329.0,3
3513.0,3
3067.0,3
3418.0,3
3294.0,3
2942.0,3
3309.0,3
2946.0,3
3478.0,3
3332.0,3
2853.0,3
3427.0,3
3442.0,3
3151.0,3
3169.0,3
3449.0,3
3565.0,3
3185.0,3
3270.0,3
3352.0,3
3354.0,3
2998.0,3
3440.0,3
3256.0,3
3278.0,3
2986.0,3
2895.0,3
3436.0,3
3304.0,3
3135.0,3
3534.0,3
2995.0,3
3197.0,3
3335.0,3
3382.0,3
3129.0,3
3366.0,3
3647.0,3
3383.0,3
3386.0,3
3488.0,3
2988.0,3
3523.0,3
3374.0,3
3254.0,3
3409.0,3
3351.0,3
3184.0,3
3023.0,3
3148.0,3
3308.0,3
3507.0,3
3271.0,3
3305.0,3
3474.0,3
3061.0,3
3244.0,3
3421.0,3
3422.0,3
3452.0,3
3591.0,3
3316.0,3
2999.0,3
3015.0,3
2906.0,3
3017.0,3
3450.0,3
2904.0,3
2987.0,3
3445.0,3
3322.0,3
3284.0,3
3301.0,3
3419.0,2
3472.0,2
3349.0,2
3100.0,2
3630.0,2
3420.0,2
3531.0,2
3504.0,2
3615.0,2
3367.0,2
3275.0,2
3364.0,2
3447.0,2
3119.0,2
3722.0,2
3621.0,2
3448.0,2
3358.0,2
3629.0,2
2846.0,2
3548.0,2
3698.0,2
3641.0,2
3526.0,2
3516.0,2
3336.0,2
3380.0,2
3455.0,2
3525.0,2
3340.0,2
3337.0,2
3417.0,2
3491.0,2
2993.0,2
3494.0,2
3295.0,2
3433.0,2
3454.0,2
3509.0,2
3320.0,2
3407.0,2
3733.0,2
3735.0,2
2960.0,2
3498.0,2
3141.0,2
3473.0,2
3179.0,2
3370.0,2
3760.0,2
3492.0,2
3690.0,2
3346.0,2
3734.0,2
3430.0,2
3539.0,2
3298.0,2
3288.0,2
4026.0,2
3753.0,2
3413.0,2
3437.0,2
3312.0,2
3348.0,2
3573.0,2
3632.0,2
3057.0,2
3611.0,2
3544.0,2
3618.0,2
3784.0,2
3426.0,2
3561.0,2
3606.0,2
3339.0,2
3257.0,2
2956.0,2
3559.0,2
3385.0,2
3389.0,2
3208.0,2
2990.0,2
3139.0,2
3818.0,1
3967.0,1
3381.0,1
3841.0,1
3672.0,1
3850.0,1
3681.0,1
3772.0,1
3620.0,1
3471.0,1
3978.0,1
3900.0,1
3510.0,1
3560.0,1
3571.0,1
3476.0,1
3745.0,1
3487.0,1
3840.0,1
3764.0,1
4078.0,1
3657.0,1
3917.0,1
3761.0,1
3514.0,1
3375.0,1
3713.0,1
3609.0,1
3441.0,1
3728.0,1
3943.0,1
3610.0,1
3643.0,1
4012.0,1
3500.0,1
3540.0,1
3655.0,1
3511.0,1
3719.0,1
3461.0,1
3414.0,1
4054.0,1
3594.0,1
3522.0,1
3939.0,1
3749.0,1
3551.0,1
3399.0,1
3788.0,1
3566.0,1
3737.0,1
3783.0,1
3744.0,1
4018.0,1
3926.0,1
3608.0,1
3359.0,1
3739.0,1
3627.0,1
3882.0,1
3391.0,1
3589.0,1
3680.0,1
3668.0,1
3378.0,1
3518.0,1
3614.0,1
3644.0,1
3595.0,1
3661.0,1
3528.0,1
3480.0,1
3153.0,1
3938.0,1
3718.0,1
3740.0,1
3025.0,1
3553.0,1
3999.0,1
3538.0,1
3533.0,1
3682.0,1
3529.0,1
3791.0,1
3401.0,1
3451.0,1
3676.0,1
3429.0,1
3694.0,1
3686.0,1
3468.0,1
3704.0,1
3392.0,1
3530.0,1
3793.0,1
3293.0,1
3752.0,1
3570.0,1
4033.0,1
4002.0,1
3622.0,1
3693.0,1
3809.0,1
3732.0,1
3586.0,1
3782.0,1
3583.0,1
4043.0,1
3503.0,1
3671.0,1
3675.0,1
3423.0,1
3543.0,1
3664.0,1
3653.0,1
3773.0,1
3596.0,1
3679.0,1
3646.0,1
3579.0,1
4092.0,1
4025.0,1
3456.0,1
3628.0,1
3696.0,1
3899.0,1
4070.0,1
3845.0,1
3470.0,1
3593.0,1
3949.0,1
3373.0,1
3554.0,1
3567.0,1
3403.0,1
3602.0,1
3651.0,1
3402.0,1
3556.0,1
4122.5,1
3568.0,1
3521.0,1
3464.0,1
3356.0,1
3811.0,1
3397.0,1
3942.0,1
3536.0,1
3462.0,1
3431.0,1
3410.0,1
3400.0,1
3486.0,1
3425.0,1
3443.0,1
3638.0,1
3467.0,1
3656.0,1
3458.0,1
4066.0,1
3677.0,1
3988.0,1
3547.0,1
3239.0,1
3697.0,1
3495.0,1
3496.0,1
3563.0,1
4079.0,1
3598.0,1
3637.0,1
3446.0,1
3747.0,1
3866.0,1
3892.0,1
3485.0,1
3569.0,1
