CLIENT_ID,NON_COMPLIANT_CONTRACT,NAME_PRODUCT_TYPE,GENDER,TOTAL_INCOME,AMOUNT_PRODUCT,INSTALLMENT,EDUCATION,MARITAL_STATUS,HOME_SITUATION,REGION_SCORE,AGE_IN_YEARS,JOB_SENIORITY,HOME_SENIORITY,LAST_UPDATE,OWN_INSURANCE_CAR,CAR_AGE,FAMILY_SIZE,REACTIVE_SCORING,PROACTIVE_SCORING,BEHAVIORAL_SCORING,DAYS_LAST_INFO_CHANGE,NUMBER_OF_PRODUCTS,OCCUPATION,DIGITAL_CLIENT,HOME_OWNER,EMPLOYER_ORGANIZATION_TYPE,CURRENCY,NUM_PREVIOUS_LOAN_APP,LOAN_ANNUITY_PAYMENT_MAX,LOAN_ANNUITY_PAYMENT_MIN,LOAN_ANNUITY_PAYMENT_SUM,LOAN_APPLICATION_AMOUNT_MAX,LOAN_APPLICATION_AMOUNT_MIN,LOAN_APPLICATION_AMOUNT_SUM,LOAN_CREDIT_GRANTED_MAX,LOAN_CREDIT_GRANTED_MIN,LOAN_CREDIT_GRANTED_SUM,LOAN_VARIABLE_RATE_MAX,LOAN_VARIABLE_RATE_MIN,NUM_STATUS_ANNULLED,NUM_STATUS_AUTHORIZED,NUM_STATUS_DENIED,NUM_STATUS_NOT_USED,NUM_FLAG_INSURED,CONTRACT_ID,DATE,CREDICT_CARD_BALANCE,CREDIT_CARD_LIMIT,CREDIT_CARD_DRAWINGS_ATM,CREDIT_CARD_DRAWINGS,CREDIT_CARD_DRAWINGS_POS,CREDIT_CARD_DRAWINGS_OTHER,CREDIT_CARD_PAYMENT,NUMBER_DRAWINGS_ATM,NUMBER_DRAWINGS,NUMBER_INSTALMENTS,B_CURRENCY
ES182167020E,0.0,PRODUCT 1,F,621.0,2475.36,115.4,Secondary,Married,Living with relative,0.010643,33.78356,4383.0,2933.0,2942.0,N,0.0,2.0,0.5025213,0.255246,0.5108011,2380.0,0.0,Payroll,0.0,N,25.0,euros,2.0,64.39,54.0,118.39,499.93,0.0,499.93,1080.0,482.71,1562.71,0.109577514,0.0,0.0,2.0,0.0,0.0,1.0,ES1822475964a00XXX,2021-11-30,0.0,1080.0,0.0,0.0,0.0,0.0,96.76,0.0,0.0,74.0,euros
ES182167036J,1.0,PRODUCT 1,F,1890.0,1876.61,222.7,Bachelor,Single,House,0.026392,30.578083,1155.0,519.0,703.0,Y,5.0,1.0,0.25248858,0.6680059,0.45432106,775.0,0.0,Payroll,0.0,N,37.0,euros,1.0,217.79,217.79,217.79,1103.22,1103.22,1103.22,1044.9,1044.9,1044.9,0.1043288,0.1043288,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167103P,0.0,PRODUCT 1,M,4590.0,18552.24,490.97,Bachelor,Married,House,0.006671,42.421917,1620.0,6723.0,2766.0,Y,20.0,2.0,0.5025213,0.5465377,0.25670558,1.0,0.0,Payroll,0.0,Y,1.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167132F,0.0,PRODUCT 1,F,2484.0,11968.02,351.49,Secondary,Single,House,0.019689,56.761642,5879.0,4250.0,4270.0,N,0.0,1.0,0.5025213,0.15395185,0.35233998,1486.0,3.0,Payroll,0.0,Y,4.0,euros,23.0,311.19,0.0,2653.07,8370.0,0.0,49825.15,9806.29,0.0,58439.99,0.1013987,0.0,7.0,9.0,7.0,0.0,4.0,ES1822630207k00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,euros
ES182167162N,0.0,PRODUCT 1,F,2160.0,2302.56,241.76,Secondary,Married,House,0.018634,48.92877,2215.0,2633.0,1405.0,N,0.0,2.0,0.7032731,0.34842402,0.4311918,651.0,1.0,Payroll,0.0,N,3.0,euros,1.0,170.64,170.64,170.64,1175.04,1175.04,1175.04,865.94,865.94,865.94,0.31508532,0.31508532,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167168F,0.0,PRODUCT 2,M,1458.0,4860.0,243.0,Secondary,Married,House,0.035792,54.02466,2271.0,12833.0,3243.0,Y,25.0,2.0,0.66544694,0.73049307,0.57620883,509.0,3.0,Payroll,0.0,Y,10.0,euros,2.0,101.82,0.0,101.82,2260.06,0.0,2260.06,2260.06,0.0,2260.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167169T,0.0,PRODUCT 1,F,2430.0,9639.11,355.7,Bachelor,Single,House,0.016612,23.183561,1473.0,1308.0,1135.0,N,0.0,1.0,0.5025213,0.48095897,0.5108011,1469.0,0.0,Payroll,0.0,Y,1.0,euros,2.0,100.07,83.69,183.76,939.01,701.41,1640.41,739.64,672.95,1412.59,0.29124752,0.10280714,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167200O,0.0,PRODUCT 1,M,2160.0,8741.52,560.74,Secondary,Married,House,0.003069,44.78904,5469.0,8093.0,2287.0,Y,25.0,3.0,0.5025213,0.23745315,0.16441418,785.0,6.0,Payroll,0.0,Y,14.0,euros,6.0,550.37,0.0,851.78,5400.0,0.0,9674.1,5649.48,0.0,9875.41,0.10110238,0.0,3.0,1.0,2.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167209K,0.0,PRODUCT 1,F,3780.0,18305.78,504.95,Secondary,Married,House,0.010032,47.77534,4019.0,758.0,962.0,N,0.0,2.0,0.5025213,0.618094,0.7016958,2241.0,1.0,Payroll,0.0,Y,4.0,euros,4.0,640.26,90.17,1050.94,14850.0,901.8,19555.02,16143.73,811.62,20639.5,0.15679021,0.0,0.0,4.0,0.0,0.0,1.0,ES1822494816w00XXX,2021-12-31,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167216Z,0.0,PRODUCT 1,F,918.0,3056.4,177.01,Secondary,Single,House,0.007305,62.79726,0.0,5745.0,4747.0,N,0.0,1.0,0.8422063,0.5577468,0.7136314,336.0,0.0,Pension,0.0,Y,,euros,1.0,77.85,77.85,77.85,754.38,754.38,754.38,834.03,834.03,834.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167240S,0.0,PRODUCT 1,M,1350.0,7051.43,207.74,Secondary,Single,House,0.010556,46.561646,9131.0,9152.0,540.0,Y,25.0,2.0,0.5025213,0.69976383,0.5108011,1072.0,0.0,Payroll,0.0,Y,18.0,euros,3.0,203.33,56.51,323.08,1786.86,298.08,2564.46,1740.85,281.56,2489.45,0.104262605,0.101381324,0.0,3.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167253U,0.0,PRODUCT 1,F,1620.0,8131.97,270.32,Bachelor,Single,House,0.00496,63.5726,0.0,12142.0,4611.0,Y,64.0,1.0,0.5025213,0.6468684,0.5585066,516.0,0.0,Pension,0.0,N,,euros,1.0,112.31,112.31,112.31,560.52,560.52,560.52,590.11,590.11,590.11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167334D,0.0,PRODUCT 1,F,2430.0,5400.0,365.31,Bachelor,Married,House,0.028663,41.53425,3974.0,1659.0,3794.0,Y,6.0,2.0,0.5025213,0.64139473,0.6561584,2633.0,1.0,Payroll,0.0,Y,5.0,euros,3.0,135.0,36.5,275.68,810.0,0.0,1126.44,2700.0,312.77,3989.47,0.10068374,0.0,0.0,3.0,0.0,0.0,2.0,ES1822030073c00XXX,2021-11-30,0.0,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,euros
ES182167344V,0.0,PRODUCT 1,F,810.0,1706.4,99.52,Secondary,Married,House,0.031329,60.076714,0.0,6945.0,4268.0,N,0.0,2.0,0.5025213,0.33271074,0.5567274,0.0,2.0,Pension,0.0,Y,,euros,4.0,336.23,95.09,806.04,8100.0,1791.56,16371.56,9489.96,2108.43,18876.73,0.0,0.0,0.0,3.0,1.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167348L,0.0,PRODUCT 1,M,2160.0,4573.15,281.34,Secondary,Married,House,0.020713,31.753426,654.0,4508.0,3555.0,Y,10.0,3.0,0.5025213,0.4549948,0.34905526,1827.0,4.0,Payroll,0.0,Y,32.0,euros,15.0,229.81,0.0,1572.74,5400.0,0.0,24891.25,6397.92,0.0,30786.97,0.10426647,0.0,5.0,6.0,4.0,0.0,2.0,ES1821212030o00XXX,2021-11-30,0.0,1620.0,0.0,0.0,0.0,0.0,8.31,0.0,0.0,16.0,euros
ES182167406P,0.0,PRODUCT 1,F,2430.0,13500.0,396.31,Bachelor,Single,House,0.018209,63.758904,0.0,5691.0,4872.0,N,0.0,1.0,0.5025213,0.40742323,0.23922628,1286.0,3.0,Pension,0.0,Y,,euros,4.0,245.87,0.0,502.71,2808.0,0.0,7543.21,3111.91,0.0,8145.2,0.0,0.0,1.0,2.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167408L,0.0,PRODUCT 1,F,1350.0,13500.0,396.31,Secondary,Married,House,0.015221,38.38082,2594.0,3885.0,4059.0,Y,14.0,3.0,0.5025213,0.46801507,0.42061096,395.0,1.0,Payroll,0.0,Y,2.0,euros,2.0,297.59,27.0,324.59,8100.0,540.0,8640.0,8100.0,540.0,8640.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,ES1821221683v00XXX,2021-12-31,2590.79,2700.0,54.0,54.0,0.0,0.0,162.0,1.0,1.0,11.0,euros
ES182167422L,0.0,PRODUCT 2,M,2430.0,3240.0,162.0,Secondary,Single,Public housing,0.04622,23.761644,1723.0,5372.0,1333.0,Y,64.0,1.0,0.81145126,0.7135066,0.34090644,1142.0,4.0,Payroll,1.0,Y,1.0,euros,7.0,292.86,0.0,918.43,1736.12,0.0,8260.73,1736.12,0.0,8226.06,0.10892594,0.0,1.0,4.0,0.0,2.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167470K,0.0,PRODUCT 2,F,1026.0,3240.0,162.0,Bachelor,Single,House,0.025164,59.09863,0.0,11041.0,1888.0,N,0.0,1.0,0.5025213,0.2631436,0.15380259,337.0,0.0,Pension,0.0,Y,,euros,1.0,41.53,41.53,41.53,377.46,377.46,377.46,422.28,422.28,422.28,0.0,0.0,0.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167487S,0.0,PRODUCT 2,F,3780.0,1890.0,94.5,Secondary,Married,House,0.018801,51.030136,5339.0,2876.0,1618.0,N,0.0,2.0,0.5025213,0.39562157,0.5108011,752.0,3.0,Payroll,0.0,Y,5.0,euros,5.0,1542.68,0.0,2017.21,16200.0,0.0,20596.36,16670.45,0.0,21278.92,0.0,0.0,1.0,3.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167496C,0.0,PRODUCT 2,F,1080.0,2160.0,108.0,Incomplete University,Married,House,0.035792,21.120548,657.0,5216.0,359.0,N,0.0,2.0,0.1843342,0.5428228,0.12530787,313.0,0.0,Payroll,0.0,Y,9.0,euros,1.0,87.23,87.23,87.23,1688.24,1688.24,1688.24,1688.2,1688.2,1688.2,2.159815E-5,2.159815E-5,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167500Z,0.0,PRODUCT 2,F,594.0,1890.0,94.5,Secondary,Married,House,0.026392,25.717808,1620.0,2624.0,487.0,N,0.0,4.0,0.48267326,0.70749754,0.5108011,341.0,0.0,Payroll,0.0,Y,32.0,euros,1.0,83.39,83.39,83.39,538.92,538.92,538.92,592.27,592.27,592.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167525L,0.0,PRODUCT 1,F,2160.0,6404.02,248.78,Secondary,Married,House,0.018029,62.326027,0.0,9321.0,4516.0,N,0.0,2.0,0.80920684,0.67084163,0.7281413,0.0,6.0,Pension,0.0,Y,,euros,5.0,292.28,0.0,526.76,6744.6,0.0,10073.11,5395.68,0.0,8694.11,0.21781819,0.0,2.0,3.0,0.0,0.0,1.0,ES1821265724u00XXX,2021-11-30,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167537O,0.0,PRODUCT 1,F,2160.0,6343.6,236.63,Secondary,Single,House,0.022625,58.049316,0.0,15299.0,4311.0,N,0.0,1.0,0.5025213,0.76884204,0.5602843,608.0,1.0,Pension,0.0,N,,euros,5.0,271.68,0.0,390.56,2944.51,0.0,4564.51,2650.05,0.0,4483.89,0.10891309,0.0,3.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167559V,0.0,PRODUCT 1,M,1350.0,4358.29,280.1,Secondary,Single,House,0.008474,40.17808,4795.0,2127.0,1893.0,N,0.0,1.0,0.5025213,0.18193692,0.7252764,0.0,1.0,Payroll,0.0,N,31.0,euros,3.0,130.1,53.37,237.44,1890.0,260.82,2741.63,2264.22,264.6,3057.64,0.19889249,0.0,0.0,3.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167575E,0.0,PRODUCT 1,M,1674.0,6102.0,198.4,Secondary,Married,House,0.018209,42.60822,3339.0,5580.0,4021.0,N,0.0,2.0,0.5025213,0.37768582,0.80274546,452.0,3.0,Payroll,0.0,N,7.0,euros,5.0,219.39,0.0,394.89,4482.0,0.0,6642.0,5310.25,0.0,8553.28,0.0,0.0,3.0,2.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167583C,0.0,PRODUCT 1,M,540.0,3769.2,182.9,Secondary,Married,House,0.008474,62.52055,0.0,2223.0,4093.0,N,0.0,2.0,0.5025213,0.41512161,0.5108011,738.0,0.0,Pension,0.0,Y,,euros,1.0,55.28,55.28,55.28,599.08,599.08,599.08,539.19,539.19,539.19,0.10886982,0.10886982,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167633T,0.0,PRODUCT 1,F,1890.0,13320.23,440.21,Secondary,Single,House,0.008625,46.11781,9984.0,7844.0,377.0,N,0.0,1.0,0.5025213,0.5645911,0.4740513,1469.0,2.0,Payroll,0.0,Y,42.0,euros,9.0,499.99,0.0,2488.89,13554.0,0.0,56792.34,15128.42,0.0,63533.48,0.10140266,0.0,1.0,3.0,5.0,0.0,0.0,ES1821107571f00XXX,2021-12-31,5472.32,5400.0,0.0,0.0,0.0,0.0,280.8,0.0,0.0,10.0,euros
ES182167655S,0.0,PRODUCT 1,M,5400.0,10024.56,482.27,Bachelor,Single,House,0.030755,29.679453,1489.0,4598.0,3401.0,Y,0.0,1.0,0.38260478,0.4824549,0.17665258,520.0,0.0,Payroll,0.0,Y,2.0,euros,1.0,197.67,197.67,197.67,1118.88,1118.88,1118.88,1118.88,1118.88,1118.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167658J,0.0,PRODUCT 1,F,1620.0,4378.75,168.32,Bachelor,Married,House,0.011703,51.994522,2101.0,7748.0,2310.0,Y,22.0,2.0,0.8220099,0.7104123,0.52809274,0.0,0.0,Payroll,0.0,Y,36.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167692X,0.0,PRODUCT 1,F,2160.0,7915.32,256.88,Bachelor,Married,House,0.010966,51.767124,7349.0,6967.0,2386.0,Y,10.0,2.0,0.5025213,0.6423046,0.735221,663.0,1.0,Payroll,0.0,Y,10.0,euros,3.0,212.88,0.0,286.56,1982.88,0.0,2652.7,1916.14,0.0,2585.95,0.102133565,0.0,1.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167695G,0.0,PRODUCT 1,M,1458.0,12034.44,478.82,Bachelor,Married,House,0.010966,42.230137,5051.0,2738.0,584.0,N,0.0,3.0,0.67057514,0.1170727,0.2707074,400.0,1.0,Payroll,0.0,Y,25.0,euros,4.0,84.71,63.24,310.88,860.22,593.46,3104.14,906.93,521.75,2993.6,0.20349796,0.0,0.0,2.0,2.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167721Q,0.0,PRODUCT 1,M,2430.0,5400.0,253.31,Bachelor,Married,House,0.026392,53.263012,3596.0,2689.0,2738.0,N,0.0,3.0,0.5025213,0.69120574,0.6577838,3181.0,3.0,Payroll,0.0,Y,1.0,euros,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167739T,0.0,PRODUCT 1,F,1242.0,4749.19,202.77,Secondary,Married,House,0.018634,49.59178,3854.0,8822.0,1621.0,N,0.0,2.0,0.5025213,0.75100744,0.62967426,0.0,4.0,Payroll,0.0,Y,2.0,euros,10.0,270.0,0.0,701.36,5400.0,0.0,11291.67,5400.0,0.0,11721.24,0.10890909,0.0,5.0,4.0,1.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167764H,1.0,PRODUCT 1,F,2700.0,4125.6,157.09,Secondary,Single,House,0.00712,50.69041,0.0,646.0,652.0,N,0.0,2.0,0.5025213,0.0105837,0.5108011,0.0,1.0,Pension,0.0,N,,euros,3.0,72.34,26.72,134.72,521.26,221.4,1066.66,564.25,215.68,1071.52,0.10890909,0.0,0.0,2.0,1.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167777Q,0.0,PRODUCT 1,F,2754.0,11227.68,1038.96,Bachelor,Single,House,0.0105,38.0,152.0,6094.0,5537.0,Y,9.0,1.0,0.5707211,0.49073654,0.5108011,172.0,0.0,Payroll,0.0,Y,3.0,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167838I,1.0,PRODUCT 1,F,702.0,1897.78,90.02,Incomplete University,Single,Public housing,0.018801,29.419178,1375.0,1093.0,3402.0,N,0.0,3.0,0.525626,0.5457626,0.42061096,1225.0,0.0,Payroll,0.0,N,6.0,euros,1.0,81.08,81.08,81.08,791.16,791.16,791.16,822.31,822.31,822.31,0.067124434,0.067124434,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167848Z,0.0,PRODUCT 1,F,1620.0,6372.0,269.95,Secondary,Married,House,0.028663,60.876713,0.0,1125.0,4374.0,N,0.0,2.0,0.5025213,0.60821337,0.5108011,494.0,0.0,Pension,0.0,Y,,euros,9.0,341.58,0.0,772.01,8100.0,0.0,14040.0,9703.8,0.0,15822.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,ES1821956010g00XXX,2021-12-31,2663.84,3240.0,1890.0,1890.0,0.0,0.0,610.2,2.0,2.0,7.0,euros
ES182167880H,0.0,PRODUCT 1,F,1350.0,3780.0,168.05,Secondary,Married,House,0.018209,57.79726,0.0,9481.0,4362.0,N,0.0,2.0,0.5025213,0.43222216,0.21518241,1937.0,1.0,Pension,0.0,Y,,euros,6.0,270.34,0.0,600.19,5670.0,0.0,11199.38,6343.6,0.0,11710.98,0.14588644,0.0,3.0,2.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167927A,1.0,PRODUCT 1,M,1890.0,5688.58,297.81,Secondary,Single,House,0.006233,33.419178,127.0,6319.0,2682.0,N,0.0,1.0,0.5025213,0.3260307,0.5108011,19.0,0.0,Payroll,0.0,Y,3.0,euros,4.0,515.03,0.0,569.03,2834.62,0.0,3914.62,2789.05,0.0,3869.05,0.059786506,0.0,2.0,2.0,0.0,0.0,0.0,ES1822491454s00XXX,2021-12-31,1130.47,1080.0,988.2,1019.79,31.59,0.0,0.0,5.0,7.0,0.0,euros
ES182167937B,0.0,PRODUCT 1,M,2700.0,3685.82,227.02,Secondary,Married,House,0.031329,48.50411,7622.0,6644.0,1181.0,Y,3.0,3.0,0.5025213,0.7118633,0.79462856,333.0,4.0,Payroll,0.0,Y,5.0,euros,3.0,266.35,0.0,266.35,2700.0,0.0,2700.0,2878.2,0.0,2878.2,0.0,0.0,2.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182167954Z,0.0,PRODUCT 1,F,2214.0,13360.79,552.96,Secondary,Married,House,0.035792,55.041096,0.0,9327.0,3638.0,N,0.0,2.0,0.7874585,0.43395096,0.42413032,3439.0,1.0,Pension,0.0,Y,,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES1821187619a00XXX,2021-10-30,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,euros
ES182167965A,1.0,PRODUCT 1,F,2700.0,6255.36,339.34,Secondary,Married,House,0.002506,38.350685,1747.0,7695.0,1919.0,N,0.0,3.0,0.5025213,0.6490632,0.37064964,341.0,0.0,Payroll,0.0,Y,7.0,euros,3.0,154.28,27.0,307.82,2106.43,540.0,4064.36,2106.43,540.0,4034.88,0.10092288,0.0,0.0,2.0,1.0,0.0,0.0,ES1821202518a00XXX,2021-12-31,1429.47,1620.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,10.0,euros
ES182167978T,0.0,PRODUCT 2,F,2160.0,3240.0,162.0,Secondary,Single,House,0.059364,26.591782,138.0,4321.0,2381.0,N,0.0,2.0,0.38750464,0.6412086,0.5108011,464.0,0.0,Payroll,0.0,Y,5.0,euros,2.0,190.2,44.85,235.05,1738.1,269.46,2007.56,1887.25,242.51,2129.76,0.10890909,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182168016T,0.0,PRODUCT 1,M,918.0,5400.0,326.32,Secondary,Married,House,0.026392,52.28767,765.0,8994.0,2628.0,N,0.0,2.0,0.5025213,0.7249558,0.6430256,2121.0,0.0,Payroll,0.0,N,66.0,euros,1.0,41.18,41.18,41.18,258.71,258.71,258.71,204.66,204.66,204.66,0.2275331,0.2275331,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182168104G,0.0,PRODUCT 1,M,2160.0,4125.6,193.86,Secondary,Married,House,0.009657,34.421917,277.0,6206.0,3963.0,N,0.0,5.0,0.5025213,0.45838052,0.5108011,1.0,0.0,Payroll,0.0,Y,2.0,euros,1.0,26.37,26.37,26.37,195.48,195.48,195.48,215.73,215.73,215.73,0.09048678,0.09048678,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182168164U,0.0,PRODUCT 1,F,3240.0,7680.96,359.64,Secondary,Married,House,0.04622,35.12055,3318.0,6558.0,4426.0,Y,21.0,2.0,0.5025213,0.73249453,0.49566582,1795.0,5.0,Payroll,0.0,Y,12.0,euros,2.0,135.0,100.35,235.35,809.46,0.0,809.46,2700.0,647.03,3347.03,0.25960404,0.0,0.0,2.0,0.0,0.0,0.0,ES1821765950q00XXX,2021-11-30,0.0,2700.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,11.0,euros
ES182168168F,0.0,PRODUCT 2,F,2592.0,3240.0,162.0,Bachelor,Married,Living with relative,0.001333,28.353424,953.0,1281.0,2281.0,N,0.0,2.0,0.394727,0.50161463,0.66102356,571.0,1.0,Payroll,0.0,N,3.0,euros,1.0,38.81,38.81,38.81,350.46,350.46,350.46,393.66,393.66,393.66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182168183T,0.0,PRODUCT 1,F,3240.0,16078.61,443.72,Bachelor,Single,House,0.059364,58.12877,3986.0,7666.0,4438.0,N,0.0,1.0,0.79888886,0.7264532,0.40487838,17.0,1.0,Payroll,0.0,Y,1.0,euros,13.0,378.0,0.0,1221.68,1849.28,0.0,8904.38,5400.0,0.0,13856.08,0.11007272,0.0,4.0,7.0,2.0,0.0,0.0,ES1821302284s00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,euros
ES182168190I,0.0,PRODUCT 1,F,810.0,8131.97,270.32,Secondary,Married,House,0.020713,60.438354,0.0,6429.0,5426.0,N,0.0,2.0,0.5025213,0.5304912,0.47944897,1796.0,3.0,Pension,0.0,Y,,euros,22.0,417.41,32.06,2638.6,14418.0,210.01,64477.74,16511.47,189.0,70561.42,0.16346715,0.0,0.0,14.0,8.0,0.0,0.0,ES1822213534n00XXX,2021-12-31,2197.47,2160.0,0.0,178.83,178.83,0.0,135.0,0.0,6.0,82.0,euros
ES182168199M,0.0,PRODUCT 1,M,2160.0,9755.8,381.73,Bachelor,Married,House,0.030755,27.038357,892.0,413.0,2554.0,N,0.0,2.0,0.4667865,0.73238313,0.4758499,1549.0,1.0,Payroll,0.0,N,2.0,euros,5.0,134.92,27.0,427.58,3402.0,347.49,7528.95,3402.0,312.39,7716.17,0.110009186,0.0,0.0,4.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
ES182168236K,0.0,PRODUCT 1,F,1620.0,9703.8,313.04,Secondary,Single,House,0.019101,22.120548,163.0,4115.0,757.0,N,0.0,1.0,0.5025213,0.64049894,0.48124933,779.0,0.0,Payroll,1.0,N,4.0,euros,2.0,323.94,151.03,474.96,3240.0,1662.63,4902.63,2916.0,1496.34,4412.34,0.108925365,0.10890909,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,euros
